MODEL,SCENARIO,REGION,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP1_v9_130219,HRV,,,,,,,,,,,,,15377.16486416736,18003.567464700394,20105.680584985585,22341.96620483655,24554.229200483212,26708.383266531255,28749.227942748323,30691.22461621663,32594.383361595654,34626.92874515961,36933.32538434734,39598.08585210816,42592.64723669371,45871.243887913246,49481.50105336587,53365.32806656258,57429.175239130236,61748.26877026553,66479.88593286254,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,HTI,,,,,,,,,,,,,1412.540873057984,1612.998470210715,1986.924830292724,2555.8710182833265,3314.0710296597276,4241.6188493915215,5348.5120812766645,6590.177315058222,8117.7548450677,9981.934001472255,12168.918006022048,14524.914598631658,16960.449186731465,19398.847850690152,21795.368187103824,24123.522566685133,26381.786139284457,28580.72102153445,30727.17016234979,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,HUN,,,,,,,,,,,,,16560.019310050677,18599.59090584036,20980.710727712685,24073.21879418474,27112.817725597553,29895.50825679497,32357.233296958613,34710.54200779539,37093.80599833423,39692.45569191117,42561.49358324093,45757.38947406655,49242.37680308196,52960.382850637696,56853.37616977906,60926.02274978919,65378.89234967588,70171.32692516403,75303.36876919653,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,IDN,,,,,,,,,,,,,4080.6460427683487,5639.173003589801,8077.182958371237,11163.931069225551,14317.091543171437,17250.468930695537,20377.979629074263,23760.456405028912,27311.5240966494,30735.365107082012,33961.38610011233,37182.382802578664,40612.10158403978,44362.01378714703,48432.32864532016,52804.7654208437,57452.16639536672,62343.95194086231,67447.05390222729,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,IND,,,,,,,,,,,,,3172.7550725333244,5008.5476292122,7721.676427359235,11142.978740837305,14617.656377972282,17762.65303761655,20590.742491212997,23204.21380878823,25715.470406842287,28136.401507081948,30444.757871290683,32664.250008529023,34998.25636440191,37588.658631921375,40489.481839516855,43662.34650277859,47041.85402697178,50553.60766788128,54131.23531216211,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,IRL,,,,,,,,,,,,,34229.152119410755,35517.21496918446,38335.23542704688,43056.51760792964,48053.41544837943,52761.88866615259,56866.489593930826,60587.41551101614,64216.49840007755,68013.56320810062,72002.60837847447,76110.22195823966,80181.92383122357,84326.77489698467,88587.3446552116,93051.68037870555,97943.59637032788,103269.36033284535,108954.38948569485,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,IRN,,,,,,,,,,,,,10906.274236525831,12260.195037736532,13519.015915372367,14556.74847553628,15707.677490654503,17183.367723380226,19121.301065104464,21512.40403823268,24160.194283128156,26846.009605442134,29400.220891106237,31698.09618087297,33941.873506361444,36349.14298708413,39046.86127257813,42061.94625417671,45173.20280515953,48345.29406360601,51881.66908133131,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,IRQ,,,,,,,,,,,,,4303.706594562251,6682.811256091611,10522.354265579148,15439.91643090154,19981.275270998063,23164.13848966531,25295.065456805307,27034.834760049154,28823.238297438784,30740.847133306692,32852.2845356892,35280.59025686061,38161.58118869318,41545.144765737736,45416.975980507916,49722.5864700947,54392.57026982893,59410.11580318976,64769.89402467257,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,ISL,,,,,,,,,,,,,35685.58168937612,39477.794037560336,43172.669769614906,48733.948009020816,54650.87172853795,60837.57883787496,67110.41146186214,73366.94876382293,79710.84763325153,86278.98396097217,93097.57757005873,100123.7013365644,107226.93707181374,114246.41305653825,121341.86753347288,128646.79499940183,136151.03819521092,143943.79088103355,152032.1681068773,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,ISR,,,,,,,,,,,,,24925.05329459196,24973.663825876054,23972.769681940234,23319.83156983035,23665.46567453042,24730.79846681192,26206.597502620785,27833.746884100274,29426.568154768258,30876.88064866618,32408.964290586853,34205.34701712344,36451.26089669495,39161.81805834016,42292.55594283536,45817.26071115927,49728.935086173835,53979.01681385384,58574.687360640724,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,ITA,,,,,,,,,,,,,27667.994575695477,30026.90489725922,35288.75912146578,42987.89600746012,51116.14560205897,58905.28783897129,65956.1352409451,72282.17305958045,77981.84044511527,83350.48601814981,88571.91654403502,93889.04620603228,99221.20480638981,104488.40500544773,109851.45145132572,115816.9041093118,122430.48966019225,129656.953986432,137446.02588756775,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,JAM,,,,,,,,,,,,,9073.655518656205,9859.032756036057,12110.722076845852,15587.685413675761,19558.540094003936,23279.302700259042,26345.749394587598,28776.291317386513,30759.53797672875,32615.538702347287,34649.166788368384,36984.48951304015,39722.450237125624,42869.31264635555,46412.371985109814,50344.00438519433,54628.83284693254,59322.798834728805,64211.5581462398,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,JOR,,,,,,,,,,,,,4707.159123678297,5862.570660870967,7621.454131751591,9845.388875643088,12158.143227968088,14317.321862510415,16264.155574322956,18081.827460832566,19823.421605512674,21547.199485012385,23257.03240356133,24959.99424890802,26647.922354275568,28311.613914347156,29952.184701632985,31607.109356545185,33509.2557387527,35858.88316448185,38730.13178297303,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,JPN,,,,,,,,,,,,,32118.347522880802,32225.954528104423,32916.96245245362,34484.00232499737,36620.26037055375,39098.60423900936,41758.07886373211,44551.748418848074,47499.53638974971,50590.140517641135,53998.59499203828,57760.91943676394,61752.373455708956,65870.85126769074,70091.43762110377,74771.73154150492,79955.87871833601,85682.12901840243,91911.00999412597,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,KAZ,,,,,,,,,,,,,11273.693353575125,17128.78189536056,21554.657843032874,24955.192860647894,27108.155542192828,28493.809919070878,29610.9973122683,30828.91754989566,32295.240389356266,34141.60339057778,36392.354885081986,39016.06444973596,41972.73149062624,45252.01488670366,48853.45367820856,52773.599434322976,56981.89506875757,61415.68701495934,66156.12940446117,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,KEN,,,,,,,,,,,,,1160.4504240759222,1424.5935984533437,1871.503307382901,2575.553347604591,3507.4330028746817,4642.4556098872345,5979.266383984475,7494.843401304944,9147.701393854424,10886.147647072075,12676.290767180883,14484.869066930369,16313.539912593054,18155.399862620317,20000.62544446043,21842.916395509852,23687.393158517836,25536.162341606727,27386.370037587636,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,KGZ,,,,,,,,,,,,,2342.5940391696026,3880.9834702589965,7523.867644173843,13920.157190425358,21229.474520382602,27128.34143981621,30765.168837778074,32851.41560109792,34364.93659969822,35967.30627967707,37942.76884133562,40346.03969618545,43213.775555642795,46525.58777862792,50230.756982620485,54289.47934548918,58643.72479549248,63218.3699352861,68027.07397601382,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,KHM,,,,,,,,,,,,,1776.3041534884535,2592.4308031750506,3745.423803435053,5423.7770002487,7377.163882299116,9492.676907310075,11682.470321449278,13909.925756258079,15923.666001223984,17883.971566811837,19867.26381698345,22112.455367914452,24685.14831707758,27497.237640145184,31114.007355309797,35313.59034580201,39980.05479098058,44885.75577162862,50050.93164758694,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,KOR,,,,,,,,,,,,,25215.923668952,26908.70315041442,27306.707898721485,27529.676713553483,28364.726613353825,29756.592866905325,31390.771256007687,33252.75885689123,35307.70999426121,37570.42342978445,40019.751082290335,42673.970824458156,45633.21497912622,48937.61349091555,52499.37291130278,56293.53526973117,60315.672000444945,64746.17496442401,69388.82208860175,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,KWT,,,,,,,,,,,,,42515.18203810175,44940.004251068305,43176.98125930912,38836.236505191235,35417.80927820286,34374.3870150494,35128.32704579645,37163.82590383062,40272.77210846446,44308.78696142667,48577.07951819482,52885.71261288583,57273.26331987939,61738.67652484445,66370.08602012151,71172.51631040378,76046.5521840196,81126.53255992106,86618.74812036878,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LAO,,,,,,,,,,,,,2659.9094552366782,3714.414436799422,4674.506103698366,5328.292454420797,6016.776796534733,6824.430472554131,7785.095350940684,8873.834178012581,10111.84483882552,11482.506459893402,13249.244727453186,15368.897248258767,17718.78543689996,20051.05902939499,22234.768276739378,24222.656608881498,26042.78985092723,27746.25085955917,29375.875593785153,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LBN,,,,,,,,,,,,,12514.200205999183,15932.385107081549,18314.462947454864,19717.9199813872,21213.76860437057,23019.505823464937,25133.43262991064,27448.800134414778,29798.747759683527,32030.287132290432,34337.223013657676,36921.39197524578,39908.51686113877,43281.41726260145,46999.42829532885,51010.02142157787,55257.13576131998,59743.63052279247,64542.70710507592,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LBR,,,,,,,,,,,,,356.25139878065085,507.27202020793936,751.7312442965024,1079.2264497492372,1469.3221639613819,1933.0444907955143,2500.8740525958087,3215.636224157998,4120.039031003675,5263.417176368106,6687.142939413268,8414.51463328988,10439.264719221957,12725.416805383244,15228.33704800442,17889.22021118488,20656.44395421215,23483.065452125218,26337.293953595305,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LBY,,,,,,,,,,,,,19139.171752335762,18612.632761127123,17019.93745527474,15827.430169231968,15874.431900208212,16900.218605207316,18704.047545664183,21108.631131471022,23951.878972967745,27125.582966313938,30408.7410872827,33598.196016475915,36814.153352840825,40232.834617816996,43985.37126754898,48154.44943188644,52744.92636653468,57758.92770334038,63219.89606768425,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LCA,,,,,,,,,,,,,12008.442335591988,14258.900779362319,15582.88323533437,17086.15088554743,18747.66539174828,20481.07896425773,22928.03646126016,25991.860863344016,29278.09006100543,32245.957374061953,35016.87784323654,37856.25394229259,40977.803917464116,44419.21657845703,48152.61662125118,52116.02650878298,56284.98082073803,60584.717028561114,64969.91856881199,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LKA,,,,,,,,,,,,,4037.830672343757,4499.83987334667,4678.01900575138,4822.15633060851,5203.978167560971,5903.673826474706,6973.832641089012,8440.717845316898,10262.512613134755,12402.435519542527,14742.946366528491,17130.14468985769,19446.10717158355,21647.43291390151,23747.320605356585,25755.043623767546,27750.77690224121,29718.558744257807,31714.495533576537,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LSO,,,,,,,,,,,,,1151.2330922800306,1373.2240142647777,1470.0325800030737,1666.5087015517743,2014.6453695461566,2525.0164567168504,3196.9231458427294,4023.7323045398252,5009.036700000885,6173.65023768639,7540.838085159451,9287.647955159031,11397.656718008993,13754.339062607301,16157.548320836728,18509.701102726653,20795.369092828907,23053.07629019197,25330.431645813853,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LTU,,,,,,,,,,,,,15176.951704248257,17657.60451073347,20750.484697131546,23822.374951489997,26142.77406959648,27764.44416120518,28923.410249719316,29918.159555134,30990.946677703472,32419.081194950402,34382.732309656734,36864.43175857231,39753.14433715488,42935.49479935851,46358.90107922372,50142.26780891047,54289.70984702395,58677.64763415815,63359.90315297273,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LUX,,,,,,,,,,,,,81834.14738541977,99440.22420337737,115452.22064180962,129621.60098562566,143193.90785126676,156892.44302864518,170849.00066399568,184986.29237719363,199080.3671203411,212961.45928890625,226457.46294911223,239790.88533027432,252974.49388159206,266232.445546152,279683.95562042826,293608.18790650996,308076.26098653476,323142.03908127954,338973.35535828274,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,LVA,,,,,,,,,,,,,12662.658827437443,15688.713947410546,18718.164288666798,22309.952057510367,25237.505290333236,27388.449791147676,28967.817519166005,30308.906021857823,31633.52259416842,33284.203478906245,35380.029278007045,37923.778754071864,40829.73426315935,44053.01952645014,47548.279552197404,51339.85668423737,55445.18318256578,59683.770714608334,64247.61794462339,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MAR,,,,,,,,,,,,,3222.5960543715614,3764.1622909123994,4258.672387474748,4863.283344914177,5654.68817163451,6651.943548121625,7830.768280630557,9326.881478555031,11203.432386761979,13453.971249890028,15942.681115812184,18494.551864174482,20977.953178367065,23310.923449624464,25478.797245885144,27506.83485176349,29424.946701561374,31251.928514122337,33316.229672503156,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MDA,,,,,,,,,,,,,3018.434094875758,4197.40787252278,7653.460894008921,13481.405060791123,19949.619560698236,25329.417690079696,28998.014634734744,31396.429731262593,33173.94534842462,34941.011072062705,36996.6337206533,39413.35893078346,42256.49817854453,45545.53495308978,49204.617104357276,53136.01239339006,57216.57902577764,61295.62078601476,65537.10740112921,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MDG,,,,,,,,,,,,,750.5587606500761,875.5830927049223,1092.2911665755369,1369.4117125622324,1673.0739400685834,2024.886120007603,2443.7610622564844,2953.2821059949556,3586.9359292428185,4350.869703657721,5258.148081232309,6321.352623794146,7566.334766458558,8995.053866672228,10626.227949831782,12429.943562519535,14348.19847411893,16312.430186504589,18257.944164518674,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MDV,,,,,,,,,,,,,5592.971437366036,5381.698600408063,5915.4819902939225,6527.96818331998,7283.083907010105,8220.149823062624,9339.256819138884,10755.837562680605,12397.93422926303,14546.809300513927,17085.73907597856,19814.890300045416,22409.596791676653,24699.840761188447,26696.01728815189,28432.86503562251,29900.637509511504,31243.478928995504,32765.881103199667,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MEX,,,,,,,,,,,,,11407.12777880495,12751.191359469116,14532.079116230898,16964.72223309129,19502.53238717678,22335.185847255394,25416.631854348572,28566.033729402163,31533.763494472703,34351.3038793792,37218.51421247079,40256.23772311332,43555.099278567315,47103.85240244596,50859.866463470426,54915.825079236216,59220.799510036646,63700.139883586286,68381.5592949683,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MKD,,,,,,,,,,,,,7707.712422251677,9707.782355619944,12834.721116935178,16602.387396361082,20413.713829520864,23916.21844434803,27018.798570427298,29767.727431699248,32254.853801803074,34739.92936138671,37432.17233192667,40477.426523333634,43810.42470726035,47369.42354806484,51131.653033365714,55052.31004547123,59216.916204545734,63637.91024366534,68271.27025162202,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MLI,,,,,,,,,,,,,873.3211816109459,1270.0951534890387,1598.2240227229977,1977.9469684775258,2508.6334837770005,3233.889874568253,4168.1620353698245,5268.82025924156,6376.124828728449,7520.482219366854,8802.241117458363,10344.338976115834,12182.922378765523,14305.709410753669,16667.899646254456,19205.182867100568,21856.756304312512,24569.966038003782,27307.365227047616,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MLT,,,,,,,,,,,,,21043.53579610208,24653.230814907158,29432.882745472776,35464.70604753377,41817.78700362444,48011.99003524256,53771.73034194955,58998.993664443544,63709.29504455358,67993.82267115227,72072.62219699971,76193.5796605353,80502.15133302935,85267.08936986604,90325.57150148523,95411.98034343294,100648.67224658464,106088.8259845799,111945.08694972916,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MNG,,,,,,,,,,,,,3497.5069465999013,4013.652059880347,5019.543784606704,6166.436630002757,7416.900324246428,8696.90667362471,10023.15170933787,11474.330424615651,13051.203808191547,14718.17512444006,16419.079758926207,18102.19701028084,19758.706948022398,21393.947693288697,23017.361572501777,24632.872742780226,26247.828300258847,27855.953701434442,29470.99399433555,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MOZ,,,,,,,,,,,,,711.773264846698,1036.3609559924635,1326.8211570601757,1654.5664854409006,2033.1916123075189,2492.145110581181,3016.8846389167024,3648.538332324611,4442.497113842751,5473.671882565791,6786.844294457616,8402.208418809123,10322.395135267201,12523.583694320148,14962.970822797046,17579.813189656183,20309.755580208024,23089.24637503038,25867.378605475016,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MRT,,,,,,,,,,,,,1427.2723935303427,1864.8942714572454,2214.4239493735868,2657.33394570771,3215.8730990179083,3862.1541564982494,4647.10483633816,5645.738425422983,6916.362676480442,8478.84640665018,10308.098882499264,12351.890174888329,14545.92881163377,16824.18035296544,19127.24438453907,21413.580524882706,23666.433884214835,25880.430607263857,28063.14086892639,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MUS,,,,,,,,,,,,,9375.85518863029,10384.967478293831,10854.128323718318,11116.39126974449,11611.229595427,12494.23584558314,13895.305399751973,15723.265930437603,18095.1605395448,20845.3141860811,23793.707840487063,26780.049925336407,30517.361480890035,34826.560382781456,39592.576838934365,44491.460424083496,49680.35173429531,55056.15269924747,60546.6418084665,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MWI,,,,,,,,,,,,,657.920440972892,779.9344570318345,986.5037640345046,1255.5854687279918,1614.6119928183625,2067.5683745620163,2630.8560034105626,3321.3973740503393,4174.9047398716575,5215.798976674006,6484.5908974878785,8004.066758293048,9790.908580821148,11821.109593829033,14050.012342891188,16425.08374168525,18905.586940462057,21460.06521920447,24067.699186165402,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,MYS,,,,,,,,,,,,,11076.581001378829,12328.838150136045,13467.697647917217,14999.953470517945,16997.780768306202,19313.810216488517,21777.268664007835,24178.989246412442,26393.426229202232,28360.195660025936,30111.017924381504,31759.335295442106,33597.57336057261,35818.720491278786,38496.978663923364,41587.927840142904,45085.49925438675,48927.497901512535,53031.682817116765,,,,,,,,,,
IIASA GDP,SSP1_v9_130219,NAM,,,,,,,,,,,,,4375.591344598607,5373.833332104634,6404.752569272101,7851.2808016294275,9647.258682066346,11699.050450848783,13953.497280199268,16337.448328030934,18769.907737581158,21199.774284789128,23573.807391400034,25860.92176509745,28066.656887296933,30196.7410885689,32308.34026520571,34630.36660542406,37324.02454064137,40438.56718066468,43921.074727387415,,,,,,,,,,
